reviewText,label
"Wow, where to start? Okay, I admit that I don't really care for true punk except for what I'm hearing on Tony Hawk, I think that it was a great genre at its prime time but it just doesn't appeal to me. However I absolutely hate those punk wannabe bands like GC, My Chemical Romance, The Used and the worst of them all is Simple Plan. Anyone who calls thisd ""punk"" either has IQ of 15 or that he's 8 years old. This is just pop. Basically The Backstreet Boys with guitars. ""Punk"" is The Clash, Sex Pistols, MC5, Black Flag and Pennywise.

The worst songs on this album: ALL OF THEM!!

Listen to real music (...), like Iron Maiden, Black Sabbath, Sepultura, Slayer, Children of Bodom, Metallica (god, even the new stuff is better than this trash!), Megadeth, Led Zeppelin, Judas Priest and Pantera.

Death to Good Charlotte!!",negative
"I can't beleive people on this site take this band's music seriou
sly this is total noise. What the hell is wrong with you people.
This band is sick and nasty for the sake of getting attention. The
-y have nothing important to say or Growl about. The guitars are
weak and annoying. The people that say this band have talent or
just as stupid this is nonsense,Barnes might as well speak in
spanish,it's almost like these death bands are trying to make up
their own languege. Now I don't have a problem with death metal. I
like some. But this is annoying music with sadstic,nasty,perverse
lyrics that will only appear to stupid,pot-smokin,a**holes who
don't know what true metal is. Now as far as death metal that is
actually good-Barnes later project Six Feet Under and Obituary
that is all. Listen to those bands don't waste time with this over
-hyped band that are about as listenable as fingers down a chalk
board or even worse rap music(well maybe not that bad).",negative
"I was looking through the ""Rap"" section of FYE and was looking for something new. I asked the sales associate if he could recommend me something and he said, ""Yeah check out Madvillain, they're underground rap"". I never heard of ""underground rap"" before so I was hesitant but I bought it anyway. What a horrible album!! This isn't rap!! Where are the phat beats, lyrics about girls, money and killing, computerized vocals and MTV music videos? Needless to say, I'm never listening to this again! Stick to 50 Cent, Lil Wayne, T-Pain, Akon and Kanye West instead.",negative
"To Tell you the truth, I only own 2 Ja Rule Albums, 1--Venni Vetti Vecce, I bought on my own and the second--Pain is Love was given to me by mistake. I love Venni Vetti Vecci, I cherish that album because its the only good album that JA put out, The reason I say Pain is Love was a mistake, because not only did I not ask for it, but theres nothing on that album that I like. One day I did some comparing, It's easy to compare Ja's first album with Pain is Love, Venni Vetti Vecci is hardcore to the bone and it contains alot of hot club bangers, so it was hard to not like it, it grows on you, its a classic. Pain is Love is garbage, he even has a cheap song with Tupac, and I hate it, not because its tupac, but because its JA Rule. Sadly, JA still hasent learned from his last two mistakes, Rule 3:36 and Pain is Love, Last Temptation is just like them, Soft and Fluffy, but shorter in length!?!?! this guy went from 20 tracks, to 18, to 16, and now to 13. The only song worth listening to is The Pledge (Remix) and to tell u the truth, that song doesnt even belong on here, because its good and the other tracks SUCK!!!!! Nas is too good to be involved in anything this disgusting. Mesmerize is annoying as hell and watching the video is just as bad as listening to the song, and I hate Thug Lovin' because its a stupid song and I cant stand Bobby Brown. Murder Reigns is even worse, the only good thing about this song is the chick, shes hot. Irv Gotti said that JA is going to take some time off and work on his double disc album, which i really hope hes lying about. Unless JA plans to come with that hardcore flow style from Venni Vetti Vecci, he'd better not even think about releasing a double album with nothing but pop songs.",negative
"All you hear iz lil jon screamin..""ahhhhh"" ""ahhhhh"" like he got somethin in hiz azz..why so many new rappers think they're hardcore by screamin....like thiz fool name lil jon or bone flusher (bone crusher)....lil jon aint hardcore....my friends listen to thiz crap and think hes str8 with hiz muzik....(yeah right).....they offered me and want to burn me a copy of thiz cd...i told him hell naw...but he still gave it to me....when i took the cd...the only thing i really like about the cd is that you can use it as a flying disc...it looks pretty cool when it fliez...i got upset when it got to a roof of the house...damn",negative
"I hate his voice, I hate the melodies, I hate the hype.. ya know, for a group that's been around for so long, you'd think they'd have picked up something along the way, but WHAT IS THIS? Everything from the album cover to the vocals... disgusting. Jeese, you want real music, go try Children of Bodom, at least it has a soul, rather than this geriatric pop-rock album. It's meaningless lyrically and musically there are much better guitarists (Yngwie Malmsteen?). But of course, you are probably 35 years old and listened to this tripe as a kid, and have since long fallen out of the hard rock scene. Fine, I guess you can put this next to your ""Stiff Upper Lip"" and ""Garage Inc."" albums.",negative
"I could not get past five minutes from the beginning. I fast-forwarded, and still couldn't get into it. Now it is acting as a coaster.",negative
"The #1 hit was ""Rhythm of Love"", an ""Owner of a Lonely Heart""-like track. I like it a bit, but in no way is one of Yes' better songs. And it's the best song on the album. Does that give you an idea of what we're looking at here? This whole thing is generic '80s pop, and not good generic '80s pop like 90215 was. No, it's crap generic '80s pop. Total, total crap. The whole thing is a freaking embarrassment - the title track, ""Shoot High, Aim Low"" and ""Almost Like Love"" are really bad synth-metal; ""Love Will Find a Way"" has an embarrassing overdone orchestrated introduction before kicking into crap '80s ballad mode; ""I'm Running"" has no clear end and an unexplainable calypso section; and ""Holy Land"" is another clean copy of the Police's late-period sound. All that put together makes Big Generator a big embarrassment, right down to the title and cover art. Stay far away from it. Trust me on this one. The Yes Album, Fragile, Close to the Edge, Relayer and 90215 are all examples of what Yes can do, and trust me, they can make great music. But this isn't evidence of it.",negative
This has to be the most ponderous and banal rap album I've ever heard. What a useless piece of junk.,negative
"This is the finest album of the past 45 years and just as X & Y celebrated the unconscious coupling of Chris and Gwyneth, this album mourns their conscious uncoupling. The way Coldplay have evolved (particularly Chris Martin) over the past decade or so is nothing short of a miracle of biblical proportions and it makes Bowie's perpetual evolution during the 1970's look amateurish in comparison. With this album Chris Martin proves that his song writing skills match those of Lennon/McCartney, Bacharach/David, Brian Wilson, Bob Dylan, etc. And let's not forget about his pitch perfect vocals. The finest falsetto in popular music since the Bee Gees' Barry Gibb, he hits the high notes every time.

Forget about Dylan's Blood on the Tracks, Gaye's Here, My Dear and Springsteen's Tunnel of Love because this is the ultimate conscious uncoupling album. It's an emotional roller coaster. It will top every end of year poll and it will forever be mentioned in the same breath as the likes of Revolver, Pet Sounds, What's Going On and Astral Weeks. Haunting, heart-breaking, boring, wonderful, dull, melancholic - call it what you want but this is an era defining and ground breaking album that reinvents the wheel as far as popular music is concerned.  In a word: Avoid!",negative
"i knew this cd was in trouble as its not even in itunes top 200 in its first week. I did not like the art work, the name or the songs. Sometimes when you stay away , the public can forget about you. The cd is not that good, its a uneven mix of songs, I agree with alot of other reviews it all seems lazy and not well crafted as the last. Sometimes its hard to catch fire 2 times. no fire here. I have a feeling with the first song being a flop, I can say this cd will be to. And that is too bad, because I really love Nelly, This cd missed the mark. I really hoping this was gonna be great. But sadly its not.",negative
How can a person like slipknot or any nu metal band and still have the nerve to call themselves metalheads !!! It is because nu metal and hardcore music that power metal is not as popular as it should be !!! They are not metal they sound like morons !!,negative
"CONGA is now a classic latino crossover, but do not represent the entire hispanic comunitty.  This sophomore album by the Miami Sound Machine, was like a rehearsel one.  The tracks that didn't hit the top 10 a pure fillers, and the ones that did like BAD BOYS(the most digeastable one) and WORDS GET IN THE WAY( a ballad that falls into the oblivion) are so dated, is most be said that DR. BEAT was more clever than any of the songs feauture here.  Not worth it. Buy the best album of Gloria wich is in fact 1998's Gloria!.",negative
"Am I dead? Seriously? What is with all this ""its misunderstood"" and ""its good in its own right""? No true Pink Floyd fan could justify this album. Believe me when I say I am normally a respectful and tactful person open to other opinions, but not in this case. I have immense respect for Roger and his ATTEMPT to be lyrically vulnerable and creative. But that's just it. It was only an ATTEMPT and a failed one!!! Just because this album is emotional and tells a story DOES NOT MEAN IT IS GOOD!!!!  It is a joke as far as Pink Floyd is concerned. Go ahead and try to convince yourself that this isn't the worst so called Pink Floyd album. I'd rather blast my brain with the studio disc from UMMAGUMMA or THE ENDLESS RIVER all day long!! Many will say that the Gilnlmour led stuff like AMLOR isn't real Pink Floyd either. Yes it us and here's why. Meaningful lyrics but MUSIC COMES FIRST. Powerful sonic ambiance. And most importantly, even if only featured on some tracks, the band still regained their secret weapon: Richard Wright. Now I won't kid myself and say the songs on FINAL CUT themselves would have been any better had Rick played on them, but at least they would have sounded sonically interesting and listenable like UMMAGUMMA. The only real acclaim this album deserves is that despite how many of us wish to God it didn't happen, it had to so four years later, AMLOR could happen. If not for how terrible this album was, Dave and Roger would have tolerated each other for a few more mediocre albums before they ended up making something just as bad as this one anyway. Good thing they got this awful album out of the way quickly so Dave and Roger could just butt heads for the last time and be done with it before Floyd redeemed themselves with AMLOR, which despite the lack of Roger is an absolutely phenomenal 11 out of 10 album and the best Floyd release since Animals.  If you like this album, good for you. If you can even tolerate it, good for you. But don't say it doesn't deserve the harsh criticism it gets because it does, at least when it's coming from true Floyd fans.",negative
"how this Guy gets over is beyond Me?His Rapping Style&Music never change much&He just Barks out Raps as to bringing you in with a Flow.all the 2Pacisms should go away.same goes for JaRule both these Cats aren't Good 2nd-Tier Pac's on a Good day let alone on a Average Day. Predictable Album&theme but hey I can't Knock a Formula that Sells, but I can Wonder How???",negative
"Du bon vieux rock de papa des annes '70

J'coutais   15 ans compltement transi et alors accroc  la stratocaster de Fogerty .

Ces 24 pistes me rajeunissent mal : je dcouvre aucune nostalgie et ne m'fondre pas de joie comme les autres commentateurs...

Tout cela me semble bien vieillot juste bon  passer lors des crmonies de mariage pour le 1/4 H rock nostalgique, avant ou aprs ""j'm just a gigolo"" peu importe.

Les gueulantes de John Fogerty prennent la tte et passez tout  en boucle dans la voiture file la migraine !

Au fond c'est clair j'ai mal vieilli et le bon gros rock bien gras me gonfle comme Bibemdum ! Gravez le disque d'un copain, vous conomiserez vos ronds.",negative
"Seriously, Smash Mouth is NOT death metal. They're radio friendly mainstreem pop garbage along with N'sync, O'Town, and the Backstreet Boys. Linkin Park and Limp Bizkikt are NOT death metal either. They've been in MTV and on the radio so many times, it make me sick, heck even Korn is better than those two wastes, but their NOT death metal either. My favorite death metal bands can write better lyrics than those pop posers. As for Elvis Presley, hey the guy was a great talent, but death metal was NOT even around in his time. Comparing Elvis to my favorite death metal bands is kinda insulting don't ya think. Man, if that Limp Bizkit Fan thinks all those bands he's always mentioning including Limp Bizikt, Smash Mouth, and Linkin Park are all death metal, he's seriously on crack. REAL Death Metal is Deicide, In Flames, Cannibal Corpse, Slayer, Morbid Angel, Nile, Death, Sepultura, Obituary, Suffocation, Carcass, Napalm Death, Cryptopsy, Cattle Decapitation, Exhumed, Mortician, and Arch Enemy.",negative
"I don't really see why there is all this great furour over Angela Hewitt's playing.  All the faults of her other Bach recordings are on full display here: She has a way of focussing on a voice by making the others practically inaudible.  This works well for Couperin - and I greatly enjoy her recordings of Couperin - where the melodic line is more important, and other voices less important than in Bach.

  However, in Bach's music, this kills the intricate weaving of voices that are its glory.  While her playing is quite refined, it is all veneer, and no substance.",negative
"I was excited when I heard that this album was coming out because Timbaland has been magic this year: Every artist he works with has a huge hit. I was positive this CD would be incredible. I was very disappointed. I listened through the entire CD once and have not listened to it again. It's not catchy like any of the other recent songs he's worked on, the beats aren't good, the lyrics aren't good, all together it's just really horrible. I wouldn't recommend it to anyone.",negative
"Look, the music does hold up.  It's great. But recycled Michael at 29.95 is nothin' but a bad deal.
The new mixes are good, but not great....the digitial source tape sounds the same.

Save your money and buy a used copy of the original remastered disc and rock with him.....all night

This  is one messed up dude - is musically, and facially kaput.",negative
"The majority of reviewers on this board contend that this rubbish cover of The La's immortal single ""There She Goes"" (absolutely the best record of the past 15 years) is superior to the original, which is akin to saying that Oasis are a better pure pop band than The Beatles.  Firstly, Sixpence None The Richer (a Christian band) don't seem to understand that Lee Mavers' classic, chiming tune is actually about heroin addiction!  Secondly, the reviewers here who keep mumbling about this song's debt to The Velvet Underground don't understand that Mavers was far more talented than Lou Reed could ever hope to be (I abhor ""...& Nico,"" easily the most overrated album of all-time).  Simply, the fact that the Liverpudlian genius's signature tune has been turned into a MTV tween hit is an atrocity.",negative
"East West's first cd was nothing short of amazing. But on the newest release you have Mike the lead singer singing off key. Yes this isn't demo ville boys, pro tools is are friends. Almost all the songs sound the same, if they don't sound the same they are just bad songs.",negative
"Need to stop mass producing remastered vinyl.  This album sounds terrible and I want a new copy sent to my house.  I hope amazon is paying attention.  When a customer spends over $20.00 for an album from the seventies, it should be a quality product.  Same with Beatles Abbey Road. The quality sound is AWFUL.",negative
"This CD seems to illustrate the worst out of creativity by committee.  There are no great tunes here, I hate to rain on the parade of praises this CD is getting, but here we have 3 great artists (actually I only know Monte and Brown), who I love and combining them results in mush.  Bland, unimaginative, boring music. Incredible.",negative
"It's just sad really. Whoopee! another album filled with autotune, voice modification and songs about partying at the club. Did the Black Eyed Peas complete fall from respectabilty not teach anyone anything? Evidently not, because the dollars are much more important than creating music that lasts. This girl is an embarrasment to her neighborhood and my parents. You know who is not an embarrassment to their parents? Me.

I just keep getting better and raising the bar. I really don't know what else my parents could ask for from a son. Here is just a partial list of my accomplisments this year:

1. Maybe did my best work as a frontman ever on the new Asschowder album
2. Narrowed my favorite foods down to 4
3. Vacuumed the Den a couple times
4. Picked up a can laying on the ground that someone left
5. Gave the bell ringer guy a ten
6. Started a breakdance group for people in their 30s
7. Drank 3 beers in one night

I could go on and on. I probably will in other reviews. People like to read about what I'm up to. It's refreshing and something different than this music. I have a lot of friends AND neighbors.",negative
not ok,negative
"Pete was right! If you live long enough to be musically irrelevent you end up doing albums like this. This album aged me! I thought I could get through it telling myself this is Clapton but no luck. Musical ledgends should Know when to hang it up I guess. I am a lifelong Clapton fan and still am, but I think it is time to retire. Remember when he did modern interpretations of classic blues songs and other genres? No such here! This advice on retirement goes for Paul too. Don't waste your money!",negative
"At first listening, one would think that this album put Maiden back in its tracks. Trying to survive with such band members as new singer Blaze Bayley and guitarrist Janick Gers, this is the second album featuring this line-up. And, guess what? It is worser than THE X FACTOR....
Blaze is singing horribly here (that's a mistery. He can sing greatly, the way he proved in his solo debut, SILICON MESSIAH). Also, the compositions don't help. THis album has the worse Maiden song ever, ""The Angel And The Gambler"". It has almost ten minutes, six of them featuring Blaze repeating the same chorus over and over!!!! Amazing! The others songs fall flat on their faces, greatly damaged by Steve Harris' lack of production skills.
This is not recommended at all. It's Maiden at his most juvenile and uninspired performance, with chorus repeated infinitely with the sole purpose of increasing the song lenght. Annoying.",negative
"Okay, so I was at my friends house the other day and he asked me to listen to Now 13... So I listened to it. Gosh... it was horrible!!! They put all the old and bad songs on the CD. It is definetely the worst now CD EVER!!! I mean, who listens to Godsmack, Robbie Williams and Chevelle? I Never even heard of chevelle!!!
1)Justin Timberlake-Rock Your Body~ One of the only good songs on the CD. 4*/5*
2)Jennifer Lopez-I'm Glad~ HORRIBLE SONG!!!! 1*/5*
3)B2K-Girlfriend~ This song is SO old and boring. 2*/5*
4)Jay-Z-Excuse Me Miss~ Yet Another horrible song. 1*/5*
5)Ginuewine/Baby-Hell Yeah~ Nice party song but gets real annoying. 3*/5*
6)Joe Budden-Pump it Up~ Nice song, yet is a one time wonder. 4*/5*
7)Nas-I Can~ Nice song... I actually like it. 4*/5*
8)Frankie J-Don't Wanna Try~ Okay, I gotta give this song credit cuz it's awesome. 5*/5*
9)Daniel Bedingfield-If You're Not the One~ One of the few best songs of the CD. 5*/5*
10)Counting Crows/Vanessa Carlton-Big Yellow Taxi~ GREAT SONG!!! But if they wanna feature Vanessa on the song, they should actually give her a part to sing!!! 5*/5*
11)Robbie Williams-Feel~ WHAT?! 1*/5*
12)Stacie Orrico-Stuck~ My fave on the CD. 5*/5*
13)Lisa Marie Presley-Lights Out~ She has NO voice @ all!!! you can't hear anything in this song except the annoying hard rock music in the background. 2*/5*
14)Bowling For Soup-Girl All the Bad Guys Want~ Okay... 3*/5*
15)The Ataris-In This Diary~ Again... okay... 3*/5*
16)Sum 14-The Hell Song~ Good video, horrible song. 1*/5*
17)Chevelle- Send the Pain Below~ WHO?! WHAT?! 1*/5*
18)3 Doors Down-The Road I'm On~ Worst 3 Doors Down song ever... and guess what... they put it on Now 13. 1*/5*
19)Godsmack-Serenity~ H-O-R-R-I-B-L-E 1*/5*
20)Coldplay-Clocks~ At least they end the CD With a Great song!! 5*/5*
ALBUM RATING-------- 57*/100*--- Which gives them an (F)",negative
"Was quite disappointed with the overall selection of songs for this latest  ""best"" package. While Tears For Fears' had only a short run of  hit singles in the mid to late 80's, their work was far more exciting than  what is presented here. Early synth-pop tracks like ""pale  shelter"" were overlooked as was Orzabal's later ""solo"" TFF  work. The package does try to update the TFF story with the inclusion of  ""break it down again"" (the only ""solo"" Orzabal track)  but still falls short of being a great ""best of"" collection.  Check out ""tears roll down (greatest hits 82-92) instead.",negative
"I ain't gonna lie and say I've heard the album and it sucks, but the first 2 single I have heard and they both suck.  Therefore the album must suck.  There are a lot of gullable white kids that will buy this album cause he dresses and acts like them.  No real G will buy this album, guest appearances on most every song.  Most every song has sampled someone else's music for the chorus.  I can't stand Kanye's production or his lame raps.  When does a producer think he can rap?  Now.  I know this will sell 2-3 mill but that just means there are 2-3 mill stupid people out there.  The man called for an end to gay bashing by his fellow artists, who does he think he is telling them what to say or not say.  Kanye is garbage and always will be.  GGGGGGGGGGG-UNIT!!!!!",negative
"When I was coming of age in the land of psychedelia, this band was billed as the ""next big thing"" but they crashed and burned in about a year due to drugs and personally, in my opinion, they just really were not up to the competition around them.  Also they had a guitarist who had serious chemical and mental problems as well and he was the star of the show!  I had another review on this record about 3 years ago and the comments on it were pretty fierce.  I do realize The Electric Flag still has a fan base out there so to those people I certainly do acknowledge the band's talent but one of the main reasons I do not care much for them is that they really were not very good song writers and they do not stand the test of time very well.  In my opinion - not stating fact, just my opinion. Also, don't you find it kind of funny that they never made the Monterey Pop film when they were hyped as the ""next big thing?"" I realize a lot of others did not, but they WERE hyped by a considerable number of people including Dave Crosby and Mama. They couldn't cut it. Simple as that.  Don't see too much written about them. No DVD's or books about them far as I know. Never hear them on the radio.  Sorry!",negative
I received the wrong CD. Very disappointed.,negative
"Nothing says ""desperate"" like a group going the way of the ""let's get some hip current producers, singers, and (ugh) rappers to be on our album. The kids will love it, screw our longtime fans"" way of thinking.

I believe Andy Taylor found out they would be using rap producers and hip hop artists on this album and rightly said, ""no thanks, see ya.""

Really horrible.

I can only think that the fans giving this 4 and five stars are the fans that do so because they still have ""crushes"" on their favorite member and will love it no matter what.  The fans who have been with them for the long haul for the MUSIC must be, as I am, disappointed.",negative
"Mike Stern has been recording ""jazz"" since the late 1980s.  But his jazz guitar sounds on this album sound at best like John Scofield and at worst like a bad Hendrix cover band.  He's associated with some jazz greats like Miles Davis and Roy Hargrove but his truly admirable skills as a guitarist are wasted, in my opinion, on this David Sanborn-esque borderline smooth jazz-rock.  There are a few redeeming tracks on the album like Coupe De Ville (tk 5)  and Check One (9) which are only mildly cheesy.  Play at your own risk.",negative
"Beautiful playing, gorgeous sound.  That will only take us so far.  Abbado's rhythms have no spring to them, the orchestral colors are homoganized, the whole thing sounds slack.  This isn't just a matter of tempi, although Abbado's are on the slow side.  It's a matter of vision.  Abbado here gives us an overly-romatic, non-ideomatic interpretation.  There's little here of the Brahms who took long walks, smoked cigars and had to make his own coffee because no-one else made it strong enough for him.  There's even less of the Brahms who sought the fusion of romantic sentiment into classical form. I've played this symphony and listened to many interpretations, and this is one doesn't suit my taste or what I read in the notes I played.  For a bracing alternative, check out Klemperer's account on EMI, or Walter's, or Horenstein's.  Even Bernstein gives us more authentic Brahms than this.  Two stars for the orchestra and engineers.",negative
"I feel compelled to add my review, as I bought this CD based on what I'd

read here...  what a disappointment.  Tedious, predictable, unimaginative ""electro-pop"".  There's SO much more interesting stuff

out there, and I listen to alot. I found this CD remarkably disposable.

No offense...",negative
"I would imagine there is a reason why I picked this up for 3 dollars at a local retailer's 'bargain bin'.  In fact, there were several copies of this forgettable, ridiculous CD there, just waiting to bend someone's ear.  Unfortunately, it had to be mine!  These are forgettable, silly, and uninspired songs that sound like children's music.  I wouldn't even use this as a beer bottle coaster.  'Nuff said.",negative
"All I can say is this is just a disgrace to all Godsmack fans around the world. How can they give us this slow acoustic crap when were use to their heavy guitar riffed songs? This album just isn't them at all. Godsmack will always be known for their heavy crazy headbanging rock/metal. If your a true Godsmack fan, you WON'T buy this! End of Story!",negative
Awful.  The first CD was amazing.  I loved every song.  It did not sound like Florida Georgia Swine.  This new CD sounds like they are riding FGL's C$%k.  It sucks.  DO NOT BUY,negative
Very disappointed. Album got great reviews but unfortunately this isn't one of them. Too disco for my tastes. Would have preferred that they follow the lead of groups like the Gotan Project.,negative
"I'm not going to get into to much detail on trying to convince someone that this is a good compilation representing 1982 dance music. The reason why i'm writing this review is in regards to Patrick Cowley's ""Megatron Man"". Rhino Records for some dumb reason decided to add the 1987 remix of ""Megatron Man"" (which was an official Megatone Records release), insted of the original 1982 version. The original version of ""Megatron Man"" only came in two versions. The 12 Inch (9 mins) and the radio edit (3:59). I don't know if Unidisc Records (which owns the rights to all of Megatone Records catolog) gave Rhino the wrong copy or what. For those who wish to hear the original version in it's complete format, look for the CD ""Megatron Man"" which has all 3 versions on the CD.",negative
"If the cover didn't say Eric Clapton on it, I'd never had known who or what I was listening too. This is certainly his poorest offering ever. I would not recommend this album at all.",negative
"Where in the world did Meghan Trainor come from?!?  Don't get me wrong, it's not like I expect there to be coherent logic to what happens in this world, or to understand how and why this barely-out-of-her-teens artist landed all over mainstream radio.  It's hard to even IMAGINE pop music getting any more irritating than what Meghan Trainor presents on this 4-song atrocity.

The lyrics to ""All About That Bass"" are a mindless variant on the idea that you should be proud of your body even if you're overweight.  Folks, this subject matter is nothing new--Sir-Mix-a-Lot's smash hit ""Baby Got Back"", the same general thematic, came out BACK IN 1992.  HELLO.  The wordless ""doo-wop"" style backing vocals are about as out of place as ketchup on an Oreo cookie.  YES, I REALIZE that we live in a Photoshop-crazy world, and that girls can socialize unrealistic expectations of what they're supposed to look like, a problem which trickles into various aspects of our world, potentially to hugely damaging effect.  Having self-respect is of paramount importance, but the juvenile lyrics to ""All About That Bass"" miss that point entirely.  That said, the lyrics to the song ""Title"" are perhaps even more inane--what's ironic is that, while ""All About That Bass"" is supposedly about having self-respect, the lyrics on ""Title"" present the narrator as an aspiring boy-toy with no self-respect whatsoever.  That just adds to the hypothesis that this is incoherent, bottom-of-the-barrel, thrown-together drivel.  Oh, and for any guys out there--if your girlfriend plays you the song ""Dear Future Husband"", with its self-righteous one-sided lyrics, that should be an instant red flag for you to call any potential wedding off ON THE SPOT.

Meghan Trainor must have a very well-off family that was able to work out some backroom shenanigans to give her a ludicrous amount of promotion to help launch her to superstardom.  I mean, I don't hear people going all crazy about the song&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sexy-Lady-Explicit/dp/B00LW5B7LI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sexy Lady [Explicit</a>], which SHOULD have been the female anthem of 2014, a true honoring of not just a woman's beauty, but a woman's BRAIN, not to mention the infectious uptempo beat and awesome guitar riffs.

So much music comes out these days, and this time, I am truly BAFFLED at the prominence that Meghan Trainor has attained.  This music is horrendous.  The only explanation I can come up with is that, perhaps more than ever, people continue to be slaves to the power of million-dollar marketing, and with enough marketing power, ANY song can become a hit.

TURN OFF Meghan Trainor, and TURN ON&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sexy-Lady-Explicit/dp/B00LW5B7LI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sexy Lady [Explicit</a>] for a REAL taste of how to pay tribute to women's bodies AND brains.",negative
Disappointeed because it wasn't what I would cll true blues,negative
"If you think this cd/lp is too loud then your too old,because you can remember when there was a quality to recordings . I got a bad sounding download about 5 weeks ago and couldn't wait to hear a better sounding recording. After doing a A/B/C sound comparision i was very disappointed to
find that the store bought copies were about 1 step ahead in sound quality. The CD/LP recordings are so hot/compressed it's unlistenable. It's no wonder the public & myself stopped buying cd's. I have been burned too many times with digital/vinyl lps. I will now only stick to the good analog/vinyl lps. Enough!
starker 4/08",negative
"Michael Bolton did it!  He redefined the term ""lowest common demoninator"" and set a new standard for mediocrity.  He took the worst  aspects of Meat Loaf and 1980s power-balladeers and amplified them into  total and utter DRECK.  But it doesn't stop there!  He desecrated the grave  of Otis Redding with his soulless rendition of ""Dock of the Bay,""  jettisoning all laws of subtlety and transforming a classic soul tune into  mall-ready drivel.  I bet Ray Charles had wished that he was deaf as well  as blind when he heard Bolty's version of ""Georgia.""  This music  is offensive to everyone but those with the basest tastes.  If you possess  even a molecule of self-respect, leave this one in the warehouse, type  ""Otis Redding"" into that search box and check out some REAL  music!",negative
"Like many, I thought I was getting the Original Broadway Cast album. I should have read closer. I am now turned off getting the OBC CD as this one is certainly not to me taste. I could say it is dreadful, but that may not be fair to all those that like this sort of sound. I certainly don't. I have thrown it away.",negative
"It's outright shocking and disgusting that Sharon would do a Winston Smith on what is a classic album and enduring centerpiece to her husband's place in the rock firmament.  She should be ashamed of herself.  Go buy the original and shun this cheap, tawdry ripoff.",negative
"no, i really do love that song ""closing time"", just because i have heard it so much, or maybe i was just enchanted by the way that the lead singer's voice sounds.  well, i did read a review by a person from  Australia just before i bought it, and it said if i liked matchbox 20  (which i don't) to buy this album.  and i bought it anyway.  so i am  disappointed in these guys.  because they actually do remind me of matchbox  20, with the lead singer having that twang in his voice so much like rob  thomas.  sorry, guys.",negative
"I like Chanticleer but I hated this cd. I hated it so much I sold it online. If you like Chanticleer, skip this cd.",negative
"When I first heard Keke Wyatt on Avant's 2000 single ""My First Love"" I, like many others was impressed with her powerful vocal on the track. While I did not eagerly await a release from her, I was pleasently surprised when I saw her video for ""Nothing in This World"" which also shows Keke giving a stirring rendition of Patti LaBelle's hit ""If Only You Knew"". That alone made me go and listen to this cd. By this time I was very excited. But I was immediately let down. While she definitely has the chops to be one of R&B's celebrated singers, the overall production of the album is lacking. The songs which I mentioned above are the only ones worth hearing. Download them. But save your money on this cd. Pick up ""Aaliyah"" or ""Faithfully"" instead. I name those two because those women have both talent AND great songs. I fear that the only reason some are listening and purchasing this album now is due to Keke's recent yuletide scandal.
Disappointed,
A Would Be Fan",negative
"I don't think Metallica should use the prefix ""Metal"" in their name anymore. This is more like ""Grungtalica"" or worse ""Post-Grungetalica"" or the more popular title ""Alternica."" This title is not even metal, with the exception of the only good song ""Fuel."" If you want to get a good metal/thrash album, get Metallica's first four albums. If you really want something from the ""nineties,"" get Countdown to Extinction by Megadeth or get the Pantera albums. Even the Iron maiden albums with Blaze Bayle are ten times better than this garbage. Just do yourself a favor and do NOT get this album. If you really want Fuel, buy it on I-tunes or download it or something, just don't buy this album.",negative
Why do you all still support this clown? Ja rule hasn't been hot since his first album. Then he let a clown just as wack as him crush his career. Ja rule is as commercial as they come and his lyrics display that. He is all about the money and not about making good music. This is a very poor release. It is just as wack as dem franchise boys and d4L. Jefferey needs to stop rapping and go rob a bank like steady b.,negative
"One could play party games with this CD.  Without revealing which selections are early recordings & which ones are from later albums, have your guests try and guess which ones are early Charlotte & which ones are later Charlotte.
Actually, it shouldn't be too difficult, because only the most inexperienced listener should be able to detect the obvious deterioration in the voice of Charlotte Church, due in large part to ignoring proper vocal training in favor of a quick payoff.  To echo another reviewer, the results are horrifying.  It should be easy to predict that in 10 years or so, Charlotte Church will have no voice left at all if she continues down this path.
There should be a special place in Hell reserved for the greedy ruthless bastards who took a chorister with a sweet but undeveloped voice & proceeded to destroy it in pursuit of the almighty dollar.  Anyone who gives a teenage girl operatic arias to sing ought to have a bullet put in his head.  This is truly the worst example of exploitation.  Now, thanks to this ""best of"" album, we can conveniently track the results of this exploitation.",negative
"In the world of sellout rock bands that were good like metallica and Pearl Jam, this is the next thing to cram after this awful cd, Poor plot, lowbrow production values and stereotypically boring scenes that might have been rip-off smash mouth than dave, my best advice for dave and the crew to stick to your guns, because this is not a good cd.",negative
"Nothing wrong with Angie's voice. But there is somthing wrong with her choice of musicians. There aren't any. This review is more a commenetary on today's popular soul music than a crtique of the album. Where are the bass plyers, Stax guitar licks, and for Pete's sake, where are the drummers.
Electronic drums are so lame and there absence leaves a huge hole in the music. Any kind of music.  Angie should hire Booker T and the MG's to back her and she might have something.",negative
